views,comments,freq,month-year,moving-avg-views,piecewise-views,moving-avg-comments,piecewise-comments,moving-avg-freq,piecewise-freq
26000,64,7,2010-01-01,7250.0,5700.311140824962,20.25,24.120570249028447,2.25,1.3730814406143927
6000,31,3,2010-02-01,8000.0,10062.656880073333,23.75,38.3766895100004,2.5,2.499964889387344
29000,127,9,2010-03-01,15250.0,14425.002619321705,55.5,52.63280877097236,4.75,4.749996527557784
14000,82,7,2010-04-01,18750.0,16951.311962478776,76.0,66.88892803194415,6.5,6.5500205833087985
10969,68,4,2010-05-01,14992.25,16139.359593914363,77.0,78.97881967145099,5.75,6.00000751444326
10000,40,3,2010-06-01,15992.25,15327.407225349969,79.25,73.6168829514204,5.75,5.449994445577721
20619,71,7,2010-07-01,13897.0,14515.454856785567,65.25,68.25494623138991,5.25,4.899981376712182
8000,51,2,2010-08-01,12397.0,13703.50248822118,57.5,62.89300951135942,4.0,4.349968307846643
5000,40,2,2010-09-01,10904.75,12891.550119656764,50.5,57.53107279132905,3.5,3.814297642163231
8000,58,5,2010-10-01,10404.75,12079.597751092362,55.0,52.16913607129868,4.0,3.5544059162978
32000,74,4,2010-11-01,13250.0,11267.645382527968,55.75,46.80719935126831,3.25,3.294514190432371
2000,8,1,2010-12-01,11750.0,10455.693013963559,45.0,41.44526263123771,3.0,3.03462246456694
4000,9,2,2011-01-01,11500.0,9643.740645399179,37.25,36.08332591120734,3.0,2.774730738701506
10000,44,3,2011-02-01,12000.0,8831.788276834763,33.75,30.72138919117674,2.5,2.5148390128360787
4000,18,1,2011-03-01,5000.0,8019.8359082703755,19.75,25.35945247114614,1.75,2.2549472869706477
5000,4,2,2011-04-01,5750.0,7207.883539705952,18.75,19.997515751115998,2.0,1.9950555611052172
862,2,1,2011-05-01,4965.5,6395.931171141579,17.0,14.635579031085399,1.75,1.7351638352397796
17000,3,2,2011-06-01,6715.5,5583.97880257717,6.75,9.273642311055028,1.5,1.4752721093743557
792,1,1,2011-07-01,5913.5,4772.026434012776,2.5,3.9117057945177294,1.5,1.2153803835089252
0,0,0,2011-08-01,4663.5,3960.0740654483525,1.5,3.866232625214252,1.0,0.9554886576434942
0,0,0,2011-09-01,4448.0,3148.1216968839726,1.0,3.820759455909865,0.75,0.6955969317780637
0,0,0,2011-10-01,198.0,2336.169328319578,0.25,3.775286286605933,0.25,0.43570520591263273
3000,4,2,2011-11-01,750.0,2021.105323092459,1.0,3.729813117302001,0.5,0.5833578405276949
9972,14,4,2011-12-01,3243.0,1996.1386967673461,4.5,3.684339947998069,1.5,1.3333330482115349
5000,35,2,2012-01-01,4493.0,1971.1720704422041,13.25,3.6388667786950464,2.0,2.083308255895375
751,1,1,2012-02-01,4680.75,1946.205444117135,13.5,3.5933936093906595,2.25,2.16074732960241
1000,7,1,2012-03-01,4180.75,1921.238817791993,14.25,3.5479204400867275,2.0,1.8214458624303766
741,2,1,2012-04-01,1873.0,1896.2721914669091,11.25,3.50244727078325,1.25,1.482144395258345
1000,7,1,2012-05-01,873.0,1871.3055651418108,4.25,3.4569741014788633,1.0,1.1428429280863153
0,0,0,2012-06-01,685.25,1846.3389388166834,4.0,3.411500932175386,0.75,0.8035414609142837
0,0,0,2012-07-01,435.25,1821.372312491585,2.25,3.3660277628723634,0.5,0.4642399937422592
0,0,0,2012-08-01,250.0,1796.405686166443,1.75,3.3205545935679766,0.25,0.12493852657021343
0,0,0,2012-09-01,0.0,1771.4390598413593,0.0,3.275081424264499,0.0,0.0683757585150282
